4	21	4	16	0	15	0	0	1	
4	22	1	23	0	17	0	0	-1	
4	23	3	17	0	14	1	0	-1	
4	24	0	8	0	4	0	1	1	
4	25	3	14	1	9	0	0	-1	
4	26	0	10	0	7	0	0	1	
4	27	3	12	0	8	0	1	1	
4	28	2	18	0	15	0	0	-1	
4	29	3	10	1	7	0	0	1	
4	30	1	19	0	13	0	0	-1	
4	31	2	7	1	2	0	0	1	
4	32	2	13	0	7	0	1	1	
4	33	2	9	1	7	0	1	1	
4	34	3	29	0	29	0	0	1	
4	35	4	10	1	8	0	0	1	
4	36	0	13	0	8	0	0	1	
5	1	10	55	2	51	0	0	-1	
5	2	5	23	3	17	0	1	-1	
5	3	11	42	0	48	0	0	-1	
5	4	11	50	3	51	0	1	1	
5	5	4	14	2	11	0	0	1	
5	6	4	32	0	26	0	2	1	
5	7	1	20	0	15	0	0	1	
5	8	3	12	1	7	1	0	1	
5	9	1	13	0	9	0	1	1	
5	10	8	24	2	23	0	0	-1	
5	11	3	18	0	13	0	0	1	
5	12	9	29	1	28	0	1	1	
5	13	2	31	1	24	0	0	1	
5	14	3	27	0	23	0	0	1	
5	15	3	14	0	12	0	0	1	
5	16	2	10	0	8	0	0	1	
5	17	2	16	0	10	0	0	1	
5	18	3	25	0	24	0	0	1	
5	19	6	19	2	19	0	0	1	
5	20	0	10	0	7	1	1	-1	
5	21	5	24	1	21	0	0	-1	
5	22	9	29	0	27	0	0	1	
5	23	0	12	0	10	0	0	1	
5	24	5	21	2	16	0	2	1	
5	25	3	13	0	10	0	0	1	
5	26	3	9	0	8	0	0	1	
5	27	9	26	1	22	0	0	-1	
5	28	2	12	0	8	0	0	-1	
5	29	5	25	2	22	0	0	1	
5	30	1	28	0	25	1	0	1	
5	31	1	9	0	8	0	0	1	
5	32	2	12	0	11	0	0	1	
5	33	1	11	0	8	1	0	1	
5	34	3	17	1	15	0	1	1	
5	35	0	8	0	5	0	1	1	
5	36	1	14	0	10	0	0	1	
6	1	6	16	0	13	0	2	-1	
6	2	0	7	0	5	0	0	1	
6	3	9	36	0	34	0	1	1	
6	4	6	38	0	35	0	1	1	
6	5	0	13	0	8	0	0	-1	
6	6	4	27	1	24	0	1	1	
6	7	1	17	0	13	0	2	1	
6	8	7	26	0	23	0	3	1	
6	9	1	11	0	7	0	3	1	
6	10	0	15	0	11	0	2	-1	
6	11	7	24	2	21	1	3	1	
6	12	0	7	0	3	0	4	1	
6	13	6	31	0	28	0	2	1	
6	14	4	12	0	12	0	3	1	
6	15	1	8	0	6	0	0	1	
6	16	1	26	0	18	0	1	-1	
6	17	3	28	1	20	0	0	-1	
6	18	4	40	1	33	0	3	-1	
6	19	11	31	1	30	0	2	-1	
6	20	2	12	0	9	0	2	1	
6	21	4	27	0	26	0	2	1	
6	22	3	20	0	15	0	3	1	
6	23	0	10	0	7	0	0	-1	
7	1	7	42	1	41	0	0	1	
7	2	44	58	6	85	1	0	1	
7	3	3	32	0	33	1	1	1	
7	4	4	39	1	42	0	2	-1	
7	5	1	14	0	8	0	1	1	
7	6	2	20	0	20	1	0	1	
7	7	3	21	1	15	0	0	-1	
7	8	1	9	0	5	0	0	1	
7	9	0	22	0	17	0	0	-1	
7	10	0	11	0	7	0	0	-1	
7	11	2	18	0	13	0	0	-1	
7	12	0	11	0	6	0	0	1	
7	13	3	17	0	14	0	0	1	
7	14	1	12	0	9	0	0	1	
7	15	0	9	0	6	0	1	-1	
7	16	0	15	0	10	0	1	-1	
8	1	1	20	0	11	0	2	1	
8	2	10	43	0	34	1	2	1	
8	3	0	8	0	9	0	3	-1	
8	4	1	24	0	16	0	2	-1	
8	5	2	44	0	36	0	1	-1	
8	6	4	24	2	20	0	3	1	
8	7	3	22	1	13	0	3	1	
8	8	6	23	1	21	0	4	1	
8	9	1	9	0	6	0	3	-1	
8	10	2	11	0	7	0	1	-1	
8	11	1	7	0	3	0	2	-1	
8	12	4	13	1	12	0	0	1	
8	13	0	15	0	10	0	2	1	
8	14	0	8	0	7	1	0	-1	
8	15	1	16	0	11	1	3	1	
8	16	2	12	0	7	0	2	-1	
8	17	1	11	0	7	0	2	-1	
8	18	2	13	1	7	0	3	1	
8	19	4	14	1	9	1	3	1	
8	20	1	11	0	8	0	0	1	
8	21	2	16	0	11	0	0	-1	
8	22	3	14	0	8	1	2	1	
8	23	2	15	0	10	0	3	1	
8	24	7	48	1	40	0	2	-1	
9	1	2	16	1	13	0	2	1	
9	2	6	27	1	26	0	3	1	
9	3	1	22	0	17	0	2	1	
9	4	3	19	1	13	0	3	1	
9	5	5	15	0	17	0	1	-1	
9	6	4	33	0	29	1	3	-1	
9	7	0	11	0	6	0	2	1	
9	8	0	19	0	18	0	5	1	
9	9	3	21	0	23	0	3	1	
9	10	2	16	0	13	0	1	1	
9	11	1	26	0	25	0	3	1	
9	12	0	14	0	8	0	0	1	
9	13	4	18	1	15	0	3	1	
9	14	2	17	0	12	0	2	1	
9	15	1	20	0	15	0	2	1	
9	16	1	19	0	16	0	2	1	
9	17	1	17	0	17	1	1	-1	
9	18	0	17	0	17	0	1	-1	
9	19	2	22	0	15	1	0	-1	
9	20	2	16	0	15	0	1	-1	
9	21	0	10	0	8	0	0	1	
9	22	0	8	0	4	0	0	1	
9	23	1	15	0	14	0	2	-1	
9	24	1	18	0	14	0	0	1	
9	25	2	14	0	14	0	2	1	
9	26	8	28	0	34	1	0	1	
10	1	4	32	1	30	0	1	1	
10	2	12	33	0	39	0	8	-1	
10	3	4	17	2	16	1	1	-1	
10	4	10	23	3	24	0	0	1	
10	5	6	50	0	47	1	4	1	
10	6	11	37	2	34	0	2	1	
10	7	6	26	3	19	0	3	-1	
10	8	1	23	0	19	0	2	-1	
10	9	8	35	1	35	1	3	1	
10	10	3	28	0	23	0	0	1	
10	11	10	36	1	34	0	6	-1	
10	12	3	26	1	22	0	5	1	
10	13	7	18	3	13	0	2	1	
10	14	1	17	0	10	0	1	1	
10	15	11	39	1	46	0	5	-1	
10	16	8	28	4	22	0	2	1	
10	17	2	14	0	9	0	0	1	
10	18	7	38	0	36	1	6	1	
10	19	4	25	1	24	1	2	-1	
10	20	8	27	1	28	0	4	1	
10	21	1	12	0	7	0	0	1	
10	22	2	21	0	19	0	1	-1	
10	23	1	25	0	20	0	0	-1	
10	24	4	20	1	18	0	4	1	
10	25	3	14	0	10	0	1	1	
10	26	7	22	3	18	0	1	1	
10	27	14	45	3	46	0	2	1	
11	1	0	12	0	7	0	0	-1	
11	2	0	18	0	13	0	0	-1	
11	3	3	12	2	10	0	0	1	
11	4	1	11	0	8	0	0	1	
11	5	0	10	0	7	1	1	1	
11	6	0	9	0	5	0	1	-1	
11	7	0	10	0	7	0	0	-1	
11	8	0	9	0	6	0	0	1	
11	9	0	7	0	3	1	0	-1	
11	10	0	8	0	7	0	0	1	
11	11	3	16	0	16	0	0	1	
11	12	1	15	0	17	0	0	1	
11	13	0	8	0	9	0	0	1	
11	14	0	15	0	13	0	0	1	
11	15	0	18	0	15	0	1	-1	
11	16	1	9	0	10	1	0	-1	
11	17	0	8	0	6	0	0	-1	
11	18	2	17	1	14	1	1	-1	
11	19	1	17	0	19	1	0	-1	
11	20	0	14	0	12	0	0	1	
11	21	2	17	0	19	0	0	1	
11	22	1	14	0	14	1	0	1	
11	23	0	7	0	5	0	2	1	
11	24	1	16	0	13	1	0	1	
11	25	1	14	0	13	1	0	1	
11	26	0	13	0	12	0	0	-1	
11	27	2	15	0	16	0	0	-1	
11	28	1	13	0	13	0	0	-1	
11	29	0	13	0	13	1	0	-1	
11	30	0	12	0	11	0	0	1	
11	31	2	13	0	15	0	0	-1	
11	32	0	8	0	8	0	0	1	
11	33	2	15	0	14	0	0	1	
11	34	0	16	0	16	0	0	-1	
11	35	0	11	0	10	1	0	-1	
11	36	2	16	0	15	0	1	1	
11	37	0	12	0	11	0	0	1	
11	38	1	17	0	18	0	0	1	
11	39	0	9	0	10	0	0	-1	
11	40	1	12	0	10	0	0	-1	
11	41	0	7	0	6	0	0	1	
11	42	0	13	0	13	0	0	1	
11	43	2	17	0	19	0	0	1	
11	44	0	9	0	9	0	0	-1	
11	45	1	15	0	17	1	0	1	
11	46	1	18	0	19	0	0	1	
11	47	2	16	0	17	0	0	1	
11	48	1	13	0	12	0	0	1	
11	49	0	19	0	19	0	1	1	
11	50	3	23	0	27	0	0	-1	
11	51	0	9	0	7	0	0	-1	
11	52	0	6	0	4	0	0	-1	
11	53	1	23	0	21	0	0	1	
11	54	1	17	0	17	0	0	1	
11	55	0	19	0	17	0	1	1	
11	56	0	16	0	15	0	2	1	
11	57	3	17	0	21	0	0	1	
11	58	0	13	0	10	1	1	1	
12	1	2	20	0	17	0	2	1	
12	2	1	24	0	20	0	0	-1	
12	3	11	39	0	42	0	1	1	
12	4	10	35	3	39	0	0	1	
12	5	1	26	0	23	0	1	-1	
12	6	2	18	0	15	0	1	1	
12	7	3	15	1	12	0	0	1	
12	8	5	24	1	21	0	1	-1	
12	9	7	44	1	39	0	0	1	
12	10	4	23	0	22	0	0	1	
12	11	4	39	0	38	1	1	-1	
12	12	7	26	2	27	0	1	1	
12	13	20	52	2	52	0	0	-1	
12	14	5	17	2	14	0	1	1	
12	15	11	43	0	51	0	0	1	
12	16	12	36	1	36	0	0	-1	
12	17	1	22	0	14	0	0	-1	
12	18	11	34	0	36	0	0	1	
12	19	4	40	0	33	0	1	1	
12	20	6	33	0	29	0	0	1	
13	1	5	36	1	34	0	0	1	
13	2	7	37	0	35	0	1	1	
13	3	5	22	1	19	0	0	1	
13	4	8	30	1	31	0	0	-1	
13	5	1	23	0	20	0	0	1	
13	6	18	55	3	58	0	2	1	
13	7	7	25	1	22	1	0	-1	
13	8	11	44	2	45	0	2	1	
13	9	2	21	0	13	1	0	1	
13	10	7	28	1	28	1	0	-1	
13	11	14	39	2	41	0	0	-1	
13	12	4	23	1	18	1	0	1	
13	13	3	23	0	20	0	0	-1	
13	14	7	32	0	33	1	0	1	
13	15	7	30	2	28	0	0	1	
13	16	1	27	0	25	0	0	-1	
13	17	1	17	0	13	1	0	1	
13	18	2	15	0	11	0	1	1	
13	19	2	27	0	22	1	0	1	
13	20	1	23	0	16	0	1	1	
13	21	3	30	0	24	0	1	1	
13	22	11	49	3	47	1	1	-1	
13	23	4	35	0	31	0	0	1	
13	24	1	18	0	11	0	0	1	
13	25	3	21	0	16	0	0	-1	
